index,order_id,date,status,fulfilment,sales_channel,ship_level,style,sku,category,size,asin,courier_status,qty,currency,amount,ship_city,ship_state,ship_postal,ship_country,promotion_ids,b2b,fulfilled_by
7697,701-6808445-4523212,09-24-22,Delivered,Amazon,Amazon.in,Standard,ST265,ST265-KR-S,Set,XXL,B5174890492,Delivered,2,INR,2142.02,Agra,Uttar Pradesh,794703,IN,,False,Easy Ship
7698,877-5388932-3163952,09-24-22,Returned,Amazon,Amazon.in,Standard,ST885,ST885-TP-M,Top,M,B1859498626,Returned,1,INR,207.84,Delhi,Delhi,305250,IN,,False,Easy Ship
7699,114-6754102-6452936,02-26-23,Delivered,Amazon,Amazon.in,Standard,ST823,ST823-SR-M,Kurta,XXL,B5996459492,Delivered,2,INR,1741.2,Kanpur,Uttar Pradesh,181125,IN,,False,Easy Ship
7700,895-6728804-1770764,10-29-22,Shipped,Merchant,Amazon.in,Standard,ST509,ST509-KR-3XL,Top,XL,B5630535184,Shipped,1,INR,649.84,Bhopal,Madhya Pradesh,369085,IN,,False,Easy Ship
7701,875-3312917-3522725,08-07-22,Delivered,Amazon,Amazon.in,Standard,ST690,ST690-TP-S,Top,M,B5551678962,Delivered,1,INR,464.91,Ahmedabad,Gujarat,379368,IN,,False,Easy Ship
7702,893-3161231-1130715,02-04-23,Cancelled,Amazon,Amazon.in,Standard,ST689,ST689-KR-XL,Set,M,B8513692449,,0,INR,0.0,Amritsar,Punjab,486802,IN,,False,Easy Ship
7703,973-5831862-7435445,04-28-22,Delivered,Amazon,Amazon.in,Expedited,ST340,ST340-TP-XS,Set,Free,B9291091404,Delivered,1,INR,1991.49,Bengaluru,Karnataka,285547,IN,,False,Easy Ship
7704,362-8618372-8122296,11-20-22,Delivered,Amazon,Amazon.in,Standard,ST319,ST319-SR-M,Top,M,B9313287677,Delivered,1,INR,713.62,Indore,Madhya Pradesh,331912,IN,,False,Easy Ship
7705,698-2348372-3510327,08-04-22,Cancelled,Amazon,Amazon.in,Expedited,ST190,ST190-KR-Free,Bottom,S,B8531996617,,0,INR,0.0,Nagpur,Maharashtra,664671,IN,,False,Easy Ship
7706,205-9956516-1060721,09-29-22,Shipped,Amazon,Amazon.in,Standard,ST316,ST316-SR-M,Saree,Free,B4559744671,Shipped,1,INR,1391.79,Delhi,Delhi,171841,IN,,False,Easy Ship
7707,455-1236871-8840370,12-13-22,Cancelled,Amazon,Amazon.in,Expedited,ST818,ST818-TP-M,Kurta,L,B8813455218,,0,INR,0.0,Jaipur,Rajasthan,492372,IN,,False,Easy Ship
7708,722-7547791-5117165,02-19-23,Shipped,Amazon,Amazon.in,Expedited,ST108,ST108-WD-Free,Kurta,M,B6295489455,Shipped,1,INR,346.26,Faridabad,Haryana,222417,IN,,True,Easy Ship
7709,317-3447866-4732748,07-18-22,Cancelled,Merchant,Amazon.in,Standard,ST537,ST537-WD-3XL,Top,L,B7223474906,,0,INR,0.0,Bengaluru,Karnataka,676959,IN,,False,Easy Ship
7710,498-4411964-3953316,06-10-22,Cancelled,Merchant,Amazon.in,Standard,ST307,ST307-TP-L,Blouse,S,B3681776338,,0,INR,0.0,Amritsar,Punjab,463332,IN,,True,Easy Ship
7711,422-4746823-5087020,05-30-22,Returned,Merchant,Amazon.in,Expedited,ST493,ST493-SR-S,Kurta,XS,B4084696623,Returned,1,INR,1086.09,Vadodara,Gujarat,185464,IN,,False,Easy Ship
7712,184-1744624-9008093,12-03-22,Delivered,Amazon,Amazon.in,Expedited,ST846,ST846-KR-M,Set,M,B3985166400,Delivered,3,INR,5768.55,Vadodara,Gujarat,469451,IN,,False,Easy Ship
7713,982-3580922-9246652,12-12-22,Cancelled,Amazon,Amazon.in,Standard,ST993,ST993-WD-XS,Kurta,3XL,B7911638793,,0,INR,0.0,Jaipur,Rajasthan,755841,IN,,False,Easy Ship
7714,466-2732118-6630358,12-07-22,Returned,Amazon,Amazon.in,Expedited,ST986,ST986-WD-M,Top,XXL,B5971139633,Returned,1,INR,707.21,Nashik,Maharashtra,404567,IN,,False,Easy Ship
7715,856-4994271-7526547,04-11-22,Shipped,Amazon,Amazon.in,Standard,ST494,ST494-WD-XS,Kurta,3XL,B1349116640,Shipped,2,INR,1554.54,Indore,Madhya Pradesh,550023,IN,,False,Easy Ship
7716,473-5974859-1407529,12-23-22,Cancelled,Amazon,Amazon.in,Standard,ST399,ST399-SR-XXL,Kurta,M,B5022965442,,0,INR,0.0,Chennai,Tamil Nadu,290580,IN,,False,Easy Ship
7717,106-5015434-4290830,03-06-23,Shipped,Amazon,Amazon.in,Standard,ST404,ST404-TP-M,Bottom,M,B8577841040,Shipped,3,INR,872.34,Surat,Gujarat,484811,IN,,False,Easy Ship
7718,662-9261369-2065214,08-28-22,Cancelled,Amazon,Amazon.in,Standard,ST221,ST221-TP-Free,Western Dress,M,B5069073213,,0,INR,0.0,Vadodara,Gujarat,113792,IN,,False,Easy Ship
7719,248-4536545-5054892,06-06-22,Pending,Merchant,Amazon.in,Standard,ST578,ST578-SR-S,Ethnic Dress,S,B9925767177,,1,INR,726.66,Hyderabad,Telangana,356193,IN,,False,Easy Ship
7720,893-4508437-1510622,09-11-22,Pending,Amazon,Amazon.in,Standard,ST601,ST601-TP-Free,Top,S,B4977343271,,2,INR,1564.66,Lucknow,Uttar Pradesh,147867,IN,,False,Easy Ship
7721,683-1788041-3037988,12-03-22,Delivered,Amazon,Amazon.in,Standard,ST163,ST163-KR-XS,Blouse,XL,B5815123307,Delivered,1,INR,625.19,Meerut,Uttar Pradesh,728432,IN,,False,Easy Ship
7722,216-6148298-9628662,05-02-22,Cancelled,Amazon,Amazon.in,Standard,ST385,ST385-WD-XXL,Kurta,3XL,B9145073099,,0,INR,0.0,Surat,Gujarat,548813,IN,,False,Easy Ship
7723,846-7513828-6864789,06-27-22,Shipped,Amazon,Amazon.in,Standard,ST244,ST244-KR-XXL,Top,S,B3586335216,Shipped,3,INR,680.28,Meerut,Uttar Pradesh,341317,IN,,False,Easy Ship
7724,416-8906421-8522599,11-19-22,Cancelled,Amazon,Amazon.in,Standard,ST674,ST674-SR-3XL,Blouse,L,B5457881891,,0,INR,0.0,Kanpur,Uttar Pradesh,506130,IN,,False,Easy Ship
7725,198-2485752-7092167,09-01-22,Shipped,Merchant,Amazon.in,Standard,ST319,ST319-TP-Free,Top,L,B7774378621,Shipped,1,INR,761.93,Bengaluru,Karnataka,731800,IN,,False,Easy Ship
7726,251-2621195-5980256,10-01-22,Shipped,Amazon,Amazon.in,Standard,ST657,ST657-TP-M,Kurta,M,B8574246093,Shipped,1,INR,1284.46,Surat,Gujarat,519607,IN,,False,Easy Ship
7727,338-6466166-5509284,12-02-22,Cancelled,Amazon,Amazon.in,Standard,ST110,ST110-KR-Free,Kurta,S,B2068431905,,0,INR,0.0,Rajkot,Gujarat,244481,IN,,False,Easy Ship
7728,875-3813886-9061368,04-20-22,Returned,Amazon,Amazon.in,Expedited,ST168,ST168-TP-M,Saree,L,B8458272716,Returned,1,INR,1330.61,Jaipur,Rajasthan,415683,IN,,False,Easy Ship
7729,109-6324147-2601981,11-12-22,Returned,Amazon,Amazon.in,Standard,ST910,ST910-SR-M,Western Dress,M,B1596241864,Returned,3,INR,2374.08,Varanasi,Uttar Pradesh,592513,IN,,False,Easy Ship
7730,189-8744038-2239311,10-05-22,Delivered,Amazon,Amazon.in,Expedited,ST816,ST816-TP-XS,Set,XL,B2860074748,Delivered,2,INR,3348.38,Hyderabad,Telangana,583555,IN,,False,Easy Ship
7731,295-7746458-8731022,04-23-22,Pending,Merchant,Amazon.in,Standard,ST323,ST323-SR-L,Western Dress,M,B9614547965,,1,INR,1519.0,Meerut,Uttar Pradesh,356330,IN,,False,Easy Ship
7732,546-1350018-8141768,01-26-23,Cancelled,Amazon,Amazon.in,Expedited,ST462,ST462-KR-L,Set,XL,B6160540693,,0,INR,0.0,Bhopal,Madhya Pradesh,743419,IN,,False,Easy Ship
7733,372-1161658-1593573,09-27-22,Returned,Amazon,Amazon.in,Expedited,ST319,ST319-SR-3XL,Saree,M,B9069826865,Returned,1,INR,1003.86,Mumbai,Maharashtra,517668,IN,,False,Easy Ship
7734,785-2940518-3431685,07-20-22,Delivered,Merchant,Amazon.in,Expedited,ST954,ST954-TP-3XL,Kurta,3XL,B1585677978,Delivered,1,INR,978.86,Lucknow,Uttar Pradesh,682874,IN,,False,Easy Ship
7735,455-2516750-6891960,09-11-22,Returned,Amazon,Amazon.in,Standard,ST775,ST775-TP-S,Kurta,S,B6079244712,Returned,3,INR,2786.22,Jaipur,Rajasthan,171575,IN,,False,Easy Ship
7736,873-9860616-8114348,08-26-22,Returned,Amazon,Amazon.in,Standard,ST419,ST419-TP-XL,Set,3XL,B8063699793,Returned,2,INR,4315.66,Lucknow,Uttar Pradesh,313249,IN,,False,Easy Ship
7737,744-9236794-2140222,06-20-22,Shipped,Merchant,Amazon.in,Standard,ST283,ST283-WD-3XL,Kurta,XL,B4829752329,Shipped,1,INR,308.43,Kolkata,West Bengal,668739,IN,,False,Easy Ship
7738,324-6606428-7229870,06-14-22,Cancelled,Amazon,Amazon.in,Expedited,ST782,ST782-SR-3XL,Kurta,S,B7457930887,,0,INR,0.0,Vadodara,Gujarat,382030,IN,,False,Easy Ship
7739,498-5281094-5144410,12-20-22,Cancelled,Amazon,Amazon.in,Expedited,ST763,ST763-SR-Free,Kurta,M,B7041855869,,0,INR,0.0,Delhi,Delhi,691786,IN,,False,Easy Ship
7740,764-6592194-5470490,03-13-23,Returned,Merchant,Amazon.in,Standard,ST690,ST690-TP-L,Top,M,B4190385568,Returned,1,INR,681.61,Surat,Gujarat,260929,IN,,False,Easy Ship
7741,363-9908911-1028604,12-30-22,Delivered,Amazon,Amazon.in,Standard,ST273,ST273-SR-XL,Kurta,XS,B5147706381,Delivered,1,INR,962.51,Pune,Maharashtra,793809,IN,,False,Easy Ship
7742,285-7001327-2370292,11-28-22,Shipped,Amazon,Amazon.in,Expedited,ST747,ST747-WD-XL,Bottom,M,B3257402833,Shipped,2,INR,758.88,Hyderabad,Telangana,190359,IN,,False,Easy Ship
7743,459-2665769-8184788,08-30-22,Returned,Amazon,Amazon.in,Expedited,ST647,ST647-SR-S,Top,L,B2576208467,Returned,2,INR,772.8,Kanpur,Uttar Pradesh,179496,IN,,False,Easy Ship
7744,256-8058334-6448962,09-11-22,Shipped,Amazon,Amazon.in,Standard,ST514,ST514-WD-L,Western Dress,L,B5152412564,Shipped,1,INR,1634.1,Delhi,Delhi,692053,IN,,False,Easy Ship
7745,683-7013032-6454852,09-08-22,Shipped,Amazon,Amazon.in,Expedited,ST997,ST997-SR-XL,Ethnic Dress,L,B2929180444,Shipped,1,INR,1860.57,Surat,Gujarat,466605,IN,,False,Easy Ship
7746,412-9229372-5820053,01-16-23,Shipped,Amazon,Amazon.in,Expedited,ST636,ST636-TP-S,Top,S,B6634908745,Shipped,1,INR,667.95,Nashik,Maharashtra,520548,IN,,False,Easy Ship
7747,969-6437583-8283734,01-31-23,Delivered,Merchant,Amazon.in,Standard,ST590,ST590-SR-XL,Kurta,XS,B2418189324,Delivered,1,INR,460.89,Delhi,Delhi,282610,IN,,False,Easy Ship
7748,828-4339085-2914913,12-12-22,Shipped,Amazon,Amazon.in,Standard,ST737,ST737-KR-Free,Saree,M,B7171896713,Shipped,1,INR,2476.27,Lucknow,Uttar Pradesh,708591,IN,,False,Easy Ship
7749,288-3084098-1392822,11-22-22,Cancelled,Amazon,Amazon.in,Standard,ST456,ST456-WD-L,Western Dress,S,B7677288720,,0,INR,0.0,Nashik,Maharashtra,583921,IN,,True,Easy Ship
7750,597-7498110-3187584,12-07-22,Cancelled,Amazon,Amazon.in,Expedited,ST293,ST293-TP-3XL,Kurta,3XL,B4189475378,,0,INR,0.0,Patna,Bihar,430364,IN,,False,Easy Ship
7751,417-4554891-6037219,05-26-22,Returned,Merchant,Amazon.in,Standard,ST759,ST759-SR-XL,Blouse,XL,B9676653234,Returned,1,INR,226.96,Pune,Maharashtra,769657,IN,,False,Easy Ship
7752,777-8074197-7391984,03-05-23,Cancelled,Merchant,Amazon.in,Standard,ST978,ST978-SR-S,Saree,M,B2168536849,,0,INR,0.0,Meerut,Uttar Pradesh,661734,IN,,False,Easy Ship
7753,461-5178316-8724279,07-21-22,Delivered,Amazon,Amazon.in,Standard,ST306,ST306-SR-L,Kurta,Free,B8675011600,Delivered,1,INR,433.07,Delhi,Delhi,214259,IN,,False,Easy Ship
7754,288-3741663-2234091,11-19-22,Pending,Amazon,Amazon.in,Expedited,ST307,ST307-KR-M,Kurta,S,B6483637729,,1,INR,1164.82,Meerut,Uttar Pradesh,796990,IN,,False,Easy Ship
7755,369-1152231-5274159,09-10-22,Pending,Merchant,Amazon.in,Expedited,ST380,ST380-SR-L,Top,S,B4936078286,,2,INR,936.92,Bhopal,Madhya Pradesh,238095,IN,,False,Easy Ship
7756,785-7714998-2816700,01-29-23,Delivered,Amazon,Amazon.in,Expedited,ST236,ST236-KR-S,Blouse,Free,B4745078825,Delivered,1,INR,490.68,Jaipur,Rajasthan,654438,IN,,False,Easy Ship
7757,599-5623131-9282897,09-29-22,Delivered,Merchant,Amazon.in,Expedited,ST363,ST363-WD-S,Kurta,S,B1415866728,Delivered,3,INR,2206.71,Faridabad,Haryana,394513,IN,,False,Easy Ship
7758,774-8902726-4146504,12-10-22,Delivered,Amazon,Amazon.in,Expedited,ST616,ST616-SR-3XL,Blouse,M,B8426519826,Delivered,1,INR,541.12,Jaipur,Rajasthan,280687,IN,,False,Easy Ship
7759,608-8337794-2710613,03-04-23,Delivered,Amazon,Amazon.in,Expedited,ST878,ST878-SR-XL,Kurta,S,B5315380719,Delivered,1,INR,1132.1,Nagpur,Maharashtra,121892,IN,,False,Easy Ship
7760,256-2775879-7655015,09-30-22,Shipped,Merchant,Amazon.in,Standard,ST434,ST434-TP-S,Top,M,B8588962332,Shipped,1,INR,287.43,Surat,Gujarat,162707,IN,,False,Easy Ship
7761,605-8430468-9265942,08-23-22,Pending,Amazon,Amazon.in,Standard,ST480,ST480-SR-XXL,Kurta,Free,B1390429762,,1,INR,1213.01,Bhopal,Madhya Pradesh,352307,IN,,False,Easy Ship
7762,455-5313160-9145519,06-12-22,Cancelled,Amazon,Amazon.in,Standard,ST453,ST453-WD-M,Kurta,XS,B9592937763,,0,INR,0.0,Chennai,Tamil Nadu,602846,IN,,False,Easy Ship
7763,902-2118587-1564060,10-25-22,Delivered,Amazon,Amazon.in,Expedited,ST788,ST788-WD-XS,Kurta,L,B4462771458,Delivered,1,INR,320.29,Vadodara,Gujarat,502060,IN,,False,Easy Ship
7764,507-9425600-5989176,09-04-22,Shipped,Amazon,Amazon.in,Standard,ST201,ST201-SR-S,Western Dress,M,B2112235036,Shipped,1,INR,1886.83,Varanasi,Uttar Pradesh,329436,IN,,False,Easy Ship
7765,131-3702110-8520231,08-15-22,Delivered,Amazon,Amazon.in,Standard,ST674,ST674-WD-S,Kurta,S,B5329538694,Delivered,1,INR,703.61,Delhi,Delhi,316818,IN,,False,Easy Ship
7766,255-2259977-3145751,12-14-22,Returned,Amazon,Amazon.in,Standard,ST820,ST820-SR-Free,Top,XXL,B1359664950,Returned,1,INR,826.32,Nashik,Maharashtra,769016,IN,,False,Easy Ship
7767,754-4712687-8452094,06-03-22,Pending,Amazon,Amazon.in,Expedited,ST909,ST909-KR-XL,Kurta,L,B1143956128,,1,INR,877.61,Varanasi,Uttar Pradesh,541935,IN,,False,Easy Ship
7768,517-9194521-6448915,02-11-23,Delivered,Amazon,Amazon.in,Expedited,ST180,ST180-SR-XS,Top,L,B5239030752,Delivered,1,INR,895.2,Ahmedabad,Gujarat,652689,IN,,False,Easy Ship
7769,101-1972798-4080447,09-09-22,Delivered,Amazon,Amazon.in,Standard,ST789,ST789-SR-M,Saree,Free,B8775874918,Delivered,1,INR,2469.46,Faridabad,Haryana,232636,IN,,False,Easy Ship
7770,426-6058879-8182182,10-12-22,Pending,Amazon,Amazon.in,Standard,ST191,ST191-SR-Free,Kurta,Free,B4047742112,,3,INR,3043.38,Faridabad,Haryana,475900,IN,,False,Easy Ship
7771,838-2876086-4805330,10-16-22,Pending,Merchant,Amazon.in,Expedited,ST116,ST116-SR-XL,Top,M,B3183083465,,1,INR,311.41,Surat,Gujarat,601398,IN,,False,Easy Ship
7772,384-6613512-1661297,08-10-22,Pending,Merchant,Amazon.in,Standard,ST536,ST536-SR-XS,Top,Free,B8866136917,,1,INR,274.75,Bhopal,Madhya Pradesh,381092,IN,,False,Easy Ship
7773,546-4613739-9468231,09-24-22,Cancelled,Amazon,Amazon.in,Standard,ST985,ST985-KR-XL,Blouse,M,B2477246129,,0,INR,0.0,Amritsar,Punjab,600222,IN,,False,Easy Ship
7774,308-8974635-8044093,02-26-23,Shipped,Merchant,Amazon.in,Standard,ST878,ST878-TP-M,Top,Free,B6530592708,Shipped,1,INR,624.51,Vadodara,Gujarat,505974,IN,,False,Easy Ship
7775,520-7412683-7444259,08-19-22,Pending,Amazon,Amazon.in,Standard,ST632,ST632-TP-XL,Kurta,XS,B2850051896,,1,INR,320.39,Kolkata,West Bengal,192853,IN,,False,Easy Ship
7776,845-1511408-9784011,12-09-22,Delivered,Amazon,Amazon.in,Expedited,ST186,ST186-TP-Free,Western Dress,M,B9442181461,Delivered,1,INR,817.39,Jaipur,Rajasthan,557177,IN,,False,Easy Ship
7777,961-1485503-3894744,10-24-22,Shipped,Amazon,Amazon.in,Expedited,ST358,ST358-WD-M,Kurta,M,B4322027239,Shipped,1,INR,422.29,Bhopal,Madhya Pradesh,370468,IN,,False,Easy Ship
7778,136-6869129-5418309,11-01-22,Shipped,Amazon,Amazon.in,Standard,ST784,ST784-WD-XL,Ethnic Dress,3XL,B8726921542,Shipped,2,INR,3792.48,Bengaluru,Karnataka,107105,IN,,False,Easy Ship
7779,152-5350247-4980155,03-07-23,Shipped,Merchant,Amazon.in,Standard,ST946,ST946-KR-XS,Kurta,M,B9538810923,Shipped,1,INR,835.82,Faridabad,Haryana,269072,IN,,False,Easy Ship
7780,755-6932352-6010357,09-18-22,Pending,Amazon,Amazon.in,Standard,ST934,ST934-SR-S,Saree,L,B8120092340,,2,INR,4333.24,Hyderabad,Telangana,693813,IN,,False,Easy Ship
7781,255-6577327-2960807,05-10-22,Shipped,Amazon,Amazon.in,Expedited,ST780,ST780-KR-M,Saree,M,B5637764712,Shipped,1,INR,2598.99,Kolkata,West Bengal,262046,IN,,False,Easy Ship
7782,191-1094818-9691584,06-08-22,Shipped,Amazon,Amazon.in,Expedited,ST533,ST533-SR-XS,Blouse,3XL,B4912973664,Shipped,1,INR,498.73,Bhopal,Madhya Pradesh,402270,IN,,False,Easy Ship
7783,469-7611488-7037588,03-06-23,Shipped,Amazon,Amazon.in,Expedited,ST251,ST251-KR-M,Set,M,B3463372836,Shipped,1,INR,933.65,Rajkot,Gujarat,588147,IN,,False,Easy Ship
7784,851-5732520-1841854,09-21-22,Returned,Amazon,Amazon.in,Standard,ST512,ST512-SR-S,Top,L,B2071606380,Returned,3,INR,1118.46,Faridabad,Haryana,659134,IN,,False,Easy Ship
7785,792-9086868-5848127,09-29-22,Delivered,Amazon,Amazon.in,Standard,ST818,ST818-KR-M,Blouse,3XL,B1479922794,Delivered,2,INR,490.46,Faridabad,Haryana,323677,IN,,True,Easy Ship
7786,396-5518002-4006645,06-03-22,Shipped,Amazon,Amazon.in,Expedited,ST757,ST757-KR-XXL,Set,3XL,B9625855021,Shipped,2,INR,2148.22,Bengaluru,Karnataka,563750,IN,,False,Easy Ship
7787,882-5921930-2101486,05-08-22,Shipped,Amazon,Amazon.in,Expedited,ST747,ST747-KR-L,Set,M,B6232086195,Shipped,1,INR,1178.8,Meerut,Uttar Pradesh,141295,IN,,False,Easy Ship
7788,723-5766319-3579707,02-25-23,Returned,Amazon,Amazon.in,Standard,ST643,ST643-KR-L,Kurta,Free,B2310405053,Returned,2,INR,780.38,Nagpur,Maharashtra,710562,IN,,False,Easy Ship
7789,592-7429274-9760277,07-02-22,Delivered,Amazon,Amazon.in,Standard,ST190,ST190-TP-L,Top,XS,B6025024453,Delivered,2,INR,787.54,Rajkot,Gujarat,231038,IN,,False,Easy Ship
7790,291-4850727-4133300,08-22-22,Delivered,Amazon,Amazon.in,Expedited,ST831,ST831-TP-Free,Kurta,M,B1995919668,Delivered,1,INR,740.28,Vadodara,Gujarat,200521,IN,,False,Easy Ship
7791,384-2094860-5218413,07-13-22,Delivered,Merchant,Amazon.in,Expedited,ST430,ST430-WD-XL,Set,Free,B1856539117,Delivered,2,INR,4883.24,Kolkata,West Bengal,307250,IN,,True,Easy Ship
7792,706-2460861-1102112,05-22-22,Delivered,Amazon,Amazon.in,Standard,ST949,ST949-TP-L,Bottom,M,B3679480279,Delivered,1,INR,263.52,Agra,Uttar Pradesh,537345,IN,,False,Easy Ship
7793,164-2619793-8588802,07-07-22,Shipped,Amazon,Amazon.in,Standard,ST123,ST123-TP-L,Top,XL,B9828555107,Shipped,2,INR,1298.48,Nagpur,Maharashtra,346672,IN,,False,Easy Ship
7794,682-5260323-2923496,10-09-22,Shipped,Amazon,Amazon.in,Standard,ST775,ST775-SR-M,Bottom,M,B6966756720,Shipped,2,INR,1613.58,Meerut,Uttar Pradesh,704331,IN,,False,Easy Ship
7795,967-1201638-4223072,09-07-22,Cancelled,Amazon,Amazon.in,Standard,ST361,ST361-WD-M,Kurta,M,B8432712867,,0,INR,0.0,Lucknow,Uttar Pradesh,305097,IN,,False,Easy Ship
7796,755-3468589-8662732,04-19-22,Delivered,Amazon,Amazon.in,Expedited,ST570,ST570-KR-S,Top,XS,B6511275061,Delivered,1,INR,769.95,Hyderabad,Telangana,706578,IN,,False,Easy Ship
7797,120-6137231-5578789,06-23-22,Delivered,Amazon,Amazon.in,Expedited,ST865,ST865-WD-M,Top,L,B6113125285,Delivered,1,INR,612.25,Delhi,Delhi,448866,IN,,False,Easy Ship
7798,283-8002589-9516694,09-16-22,Returned,Amazon,Amazon.in,Expedited,ST606,ST606-SR-XL,Western Dress,M,B8275022294,Returned,1,INR,1270.01,Kolkata,West Bengal,236127,IN,,False,Easy Ship
7799,404-9862388-8553837,02-08-23,Shipped,Amazon,Amazon.in,Standard,ST447,ST447-KR-XS,Blouse,Free,B9761274551,Shipped,1,INR,694.57,Agra,Uttar Pradesh,456953,IN,,False,Easy Ship
7800,143-4959241-1436464,03-20-23,Delivered,Merchant,Amazon.in,Standard,ST596,ST596-WD-M,Top,XL,B2582063992,Delivered,1,INR,247.14,Amritsar,Punjab,132860,IN,,False,Easy Ship
7801,496-8081566-8916289,08-27-22,Shipped,Amazon,Amazon.in,Standard,ST501,ST501-SR-M,Saree,S,B8825976604,Shipped,1,INR,2436.91,Bhopal,Madhya Pradesh,311492,IN,,False,Easy Ship
7802,112-4811646-9060170,02-08-23,Shipped,Merchant,Amazon.in,Expedited,ST278,ST278-SR-3XL,Saree,XS,B7628330066,Shipped,2,INR,6570.02,Lucknow,Uttar Pradesh,613601,IN,,False,Easy Ship
7803,975-7693001-3162922,07-31-22,Pending,Merchant,Amazon.in,Expedited,ST265,ST265-SR-L,Set,S,B7633590363,,1,INR,2191.1,Vadodara,Gujarat,475454,IN,,False,Easy Ship
7804,953-5987358-9111121,09-23-22,Shipped,Merchant,Amazon.in,Standard,ST180,ST180-WD-XS,Kurta,S,B9474904720,Shipped,1,INR,716.59,Bhopal,Madhya Pradesh,112203,IN,,False,Easy Ship
7805,979-8396447-7092427,03-05-23,Delivered,Amazon,Amazon.in,Standard,ST311,ST311-KR-M,Saree,M,B3758334974,Delivered,1,INR,2352.77,Surat,Gujarat,461704,IN,,False,Easy Ship
7806,660-2741992-3608302,06-12-22,Shipped,Amazon,Amazon.in,Standard,ST491,ST491-TP-XS,Western Dress,XL,B5596236667,Shipped,1,INR,1036.51,Bhopal,Madhya Pradesh,169752,IN,,False,Easy Ship
7807,132-4470495-1658415,09-15-22,Shipped,Amazon,Amazon.in,Standard,ST864,ST864-SR-S,Kurta,L,B1410632933,Shipped,1,INR,882.94,Ahmedabad,Gujarat,159984,IN,,False,Easy Ship
7808,829-2678176-3209766,02-20-23,Shipped,Amazon,Amazon.in,Expedited,ST124,ST124-TP-3XL,Blouse,L,B1481310011,Shipped,1,INR,572.84,Jaipur,Rajasthan,675395,IN,,False,Easy Ship
7809,893-9508424-1775012,10-07-22,Shipped,Merchant,Amazon.in,Standard,ST478,ST478-TP-3XL,Top,S,B8422471401,Shipped,1,INR,449.62,Bhopal,Madhya Pradesh,793684,IN,,False,Easy Ship
7810,643-8801951-6061508,12-09-22,Pending,Amazon,Amazon.in,Standard,ST514,ST514-SR-3XL,Kurta,M,B8462807269,,2,INR,1187.26,Ahmedabad,Gujarat,173360,IN,,False,Easy Ship
7811,114-9648005-1368248,07-16-22,Delivered,Amazon,Amazon.in,Standard,ST888,ST888-KR-S,Kurta,Free,B9236979958,Delivered,1,INR,849.27,Patna,Bihar,309077,IN,,False,Easy Ship
7812,552-5844724-9756057,11-27-22,Pending,Amazon,Amazon.in,Standard,ST781,ST781-KR-M,Saree,3XL,B2516689898,,2,INR,1841.22,Pune,Maharashtra,520189,IN,,False,Easy Ship
7813,173-7867292-1791144,01-25-23,Delivered,Merchant,Amazon.in,Standard,ST218,ST218-WD-L,Saree,M,B1439313522,Delivered,1,INR,715.17,Pune,Maharashtra,114098,IN,,False,Easy Ship
7814,473-6613530-5229368,04-10-22,Shipped,Amazon,Amazon.in,Standard,ST510,ST510-SR-S,Ethnic Dress,XS,B9685241987,Shipped,1,INR,1727.76,Amritsar,Punjab,184860,IN,,False,Easy Ship
7815,701-9404993-1514107,10-01-22,Pending,Amazon,Amazon.in,Standard,ST890,ST890-KR-S,Kurta,L,B4426846579,,3,INR,2523.48,Hyderabad,Telangana,728178,IN,,False,Easy Ship
7816,393-4814890-6014223,07-02-22,Returned,Amazon,Amazon.in,Standard,ST557,ST557-SR-S,Bottom,M,B1247321315,Returned,2,INR,1228.6,Kolkata,West Bengal,462331,IN,,False,Easy Ship
7817,683-6544808-7600481,06-20-22,Shipped,Amazon,Amazon.in,Expedited,ST786,ST786-SR-XL,Bottom,S,B7156557516,Shipped,1,INR,851.91,Indore,Madhya Pradesh,337880,IN,,False,Easy Ship
7818,125-4435474-6137365,05-21-22,Shipped,Amazon,Amazon.in,Expedited,ST912,ST912-SR-XS,Bottom,XXL,B6644660553,Shipped,1,INR,284.43,Nashik,Maharashtra,528885,IN,,False,Easy Ship
7819,369-1510021-4242088,01-22-23,Delivered,Amazon,Amazon.in,Standard,ST550,ST550-WD-XL,Kurta,M,B9899841596,Delivered,1,INR,655.8,Meerut,Uttar Pradesh,285436,IN,,False,Easy Ship
7820,248-5250259-4014996,04-16-22,Pending,Amazon,Amazon.in,Standard,ST302,ST302-WD-XS,Bottom,M,B3785671769,,1,INR,456.35,Amritsar,Punjab,173024,IN,,True,Easy Ship
7821,158-7766985-6034066,03-07-23,Cancelled,Amazon,Amazon.in,Expedited,ST367,ST367-TP-L,Saree,S,B5963849255,,0,INR,0.0,Rajkot,Gujarat,594069,IN,,False,Easy Ship
7822,457-4411990-3379130,08-13-22,Shipped,Amazon,Amazon.in,Expedited,ST452,ST452-WD-M,Top,3XL,B4846190160,Shipped,2,INR,407.98,Chennai,Tamil Nadu,412117,IN,,False,Easy Ship
7823,708-1357292-2759456,08-04-22,Cancelled,Amazon,Amazon.in,Standard,ST227,ST227-KR-L,Western Dress,S,B6026211796,,0,INR,0.0,Nagpur,Maharashtra,416820,IN,,False,Easy Ship
